gutenberg_id	text
514	"""That's loving our neighbor better than ourselves, and I like it,"" said"
514	Meg, as they set out their presents while their mother was upstairs
514	collecting clothes for the poor Hummels.
514	""
514	Not a very splendid show, but there was a great deal of love done up in
514	the few little bundles, and the tall vase of red roses, white
514	chrysanthemums, and trailing vines, which stood in the middle, gave
514	quite an elegant air to the table.
514	""
514	"""She's coming!  Strike up, Beth!  Open the door, Amy!  Three cheers for"
514	"Marmee!"" cried Jo, prancing about while Meg went to conduct Mother to"
514	the seat of honor.
514	""
514	Beth played her gayest march, Amy threw open the door, and Meg enacted
514	escort with great dignity.  Mrs. March was both surprised and touched,
514	and smiled with her eyes full as she examined her presents and read the
514	little notes which accompanied them.  The slippers went on at once, a
514	new handkerchief was slipped into her pocket, well scented with Amy's
514	cologne, the rose was fastened in her bosom, and the nice gloves were
514	pronounced a perfect fit.
514	""
514	There was a good deal of laughing and kissing and explaining, in the
514	simple, loving fashion which makes these home festivals so pleasant at
514	the time, so sweet to remember long afterward, and then all fell to
514	work.
514	""
514	The morning charities and ceremonies took so much time that the rest of
514	the day was devoted to preparations for the evening festivities.  Being
514	still too young to go often to the theater, and not rich enough to
514	afford any great outlay for private performances, the girls put their
514	wits to work, and necessity being the mother of invention, made
514	whatever they needed.  Very clever were some of their productions,
514	pasteboard guitars, antique lamps made of old-fashioned butter boats
514	covered with silver paper, gorgeous robes of old cotton, glittering
514	with tin spangles from a pickle factory, and armor covered with the
514	same useful diamond shaped bits left in sheets when the lids of
514	preserve pots were cut out.  The big chamber was the scene of many
514	innocent revels.
514	""
514	No gentleman were admitted, so Jo played male parts to her heart's
514	content and took immense satisfaction in a pair of russet leather boots
514	given her by a friend, who knew a lady who knew an actor.  These boots,
514	an old foil, and a slashed doublet once used by an artist for some
514	picture, were Jo's chief treasures and appeared on all occasions.  The
514	smallness of the company made it necessary for the two principal actors
514	to take several parts apiece, and they certainly deserved some credit
514	for the hard work they did in learning three or four different parts,
514	whisking in and out of various costumes, and managing the stage
514	besides.  It was excellent drill for their memories, a harmless
514	amusement, and employed many hours which otherwise would have been
514	idle, lonely, or spent in less profitable society.
514	""
514	On Christmas night, a dozen girls piled onto the bed which was the
514	dress circle, and sat before the blue and yellow chintz curtains in a
514	most flattering state of expectancy.  There was a good deal of rustling
514	and whispering behind the curtain, a trifle of lamp smoke, and an
514	occasional giggle from Amy, who was apt to get hysterical in the
514	excitement of the moment.  Presently a bell sounded, the curtains flew
514	apart, and the _operatic tragedy_ began.
514	""
514	"""A gloomy wood,"" according to the one playbill, was represented by a"
514	few shrubs in pots, green baize on the floor, and a cave in the
514	distance.  This cave was made with a clothes horse for a roof, bureaus
514	for walls, and in it was a small furnace in full blast, with a black
514	pot on it and an old witch bending over it.  The stage was dark and the
514	glow of the furnace had a fine effect, especially as real steam issued
514	from the kettle when the witch took off the cover.  A moment was
514	allowed for the first thrill to subside, then Hugo, the villain,
514	stalked in with a clanking sword at his side, a slouching hat, black
514	beard, mysterious cloak, and the boots.  After pacing to and fro in
514	much agitation, he struck his forehead, and burst out in a wild strain,
514	singing of his hatred for Roderigo, his love for Zara, and his pleasing
514	resolution to kill the one and win the other. The gruff tones of Hugo's
514	voice, with an occasional shout when his feelings overcame him, were
514	very impressive, and the audience applauded the moment he paused for
514	breath.  Bowing with the air of one accustomed to public praise, he
514	stole to the cavern and ordered Hagar to come forth with a commanding,
514	"""What ho, minion! I need thee!"""
514	""
514	Out came Meg, with gray horsehair hanging about her face, a red and
514	black robe, a staff, and cabalistic signs upon her cloak.  Hugo
514	demanded a potion to make Zara adore him, and one to destroy Roderigo.
514	Hagar, in a fine dramatic melody, promised both, and proceeded to call
514	up the spirit who would bring the love philter.
514	""
514	    Hither, hither, from thy home,
514	    Airy sprite, I bid thee come!
514	    Born of roses, fed on dew,
514	    Charms and potions canst thou brew?
514	    Bring me here, with elfin speed,
514	    The fragrant philter which I need.
514	    Make it sweet and swift and strong,
514	    Spirit, answer now my song!
514	""
514	A soft strain of music sounded, and then at the back of the cave
514	appeared a little figure in cloudy white, with glittering wings, golden
514	hair, and a garland of roses on its head.  Waving a wand, it sang...
514	""
514	    Hither I come,
514	    From my airy home,
514	    Afar in the silver moon.
514	    Take the magic spell,
514	    And use it well,
514	    Or its power will vanish soon!
514	""
514	And dropping a small, gilded bottle at the witch's feet, the spirit
514	vanished.  Another chant from Hagar produced another apparition, not a
514	lovely one, for with a bang an ugly black imp appeared and, having
514	croaked a reply, tossed a dark bottle at Hugo and disappeared with a
514	mocking laugh.  Having warbled his thanks and put the potions in his
514	boots, Hugo departed, and Hagar informed the audience that as he had
514	killed a few of her friends in times past, she had cursed him, and
514	intends to thwart his plans, and be revenged on him.  Then the curtain
514	fell, and the audience reposed and ate candy while discussing the
514	merits of the play.
514	""
514	A good deal of hammering went on before the curtain rose again, but
514	when it became evident what a masterpiece of stage carpentery had been
514	got up, no one murmured at the delay.  It was truly superb. A tower
514	rose to the ceiling, halfway up appeared a window with a lamp burning
514	in it, and behind the white curtain appeared Zara in a lovely blue and
514	silver dress, waiting for Roderigo.  He came in gorgeous array, with
514	plumed cap, red cloak, chestnut lovelocks, a guitar, and the boots, of
514	course.  Kneeling at the foot of the tower, he sang a serenade in
514	melting tones.  Zara replied and, after a musical dialogue, consented
514	to fly.  Then came the grand effect of the play.  Roderigo produced a
514	rope ladder, with five steps to it, threw up one end, and invited Zara
514	to descend.  Timidly she crept from her lattice, put her hand on
514	"Roderigo's shoulder, and was about to leap gracefully down when ""Alas!"
514	"Alas for Zara!"" she forgot her train.  It caught in the window, the"
514	tower tottered, leaned forward, fell with a crash, and buried the
514	unhappy lovers in the ruins.
514	""
514	A universal shriek arose as the russet boots waved wildly from the
514	"wreck and a golden head emerged, exclaiming, ""I told you so!  I told"
514	"you so!""  With wonderful presence of mind, Don Pedro, the cruel sire,"
514	rushed in, dragged out his daughter, with a hasty aside...
514	""
514	"""Don't laugh!  Act as if it was all right!"" and, ordering Roderigo up,"
514	banished him from the kingdom with wrath and scorn. Though decidedly
514	shaken by the fall from the tower upon him, Roderigo defied the old
514	gentleman and refused to stir.  This dauntless example fired Zara.  She
514	also defied her sire, and he ordered them both to the deepest dungeons
514	of the castle.  A stout little retainer came in with chains and led
514	them away, looking very much frightened and evidently forgetting the
514	speech he ought to have made.
514	""
514	Act third was the castle hall, and here Hagar appeared, having come to
514	free the lovers and finish Hugo.  She hears him coming and hides, sees
514	him put the potions into two cups of wine and bid the timid little
514	"servant, ""Bear them to the captives in their cells, and tell them I"
514	"shall come anon.""  The servant takes Hugo aside to tell him something,"
514	and Hagar changes the cups for two others which are harmless.
514	Ferdinando, the 'minion', carries them away, and Hagar puts back the
514	cup which holds the poison meant for Roderigo. Hugo, getting thirsty
514	after a long warble, drinks it, loses his wits, and after a good deal
514	of clutching and stamping, falls flat and dies, while Hagar informs him
514	what she has done in a song of exquisite power and melody.
514	""
514	This was a truly thrilling scene, though some persons might have
514	thought that the sudden tumbling down of a quantity of long red hair
514	rather marred the effect of the villain's death.  He was called before
514	the curtain, and with great propriety appeared, leading Hagar, whose
